,Country/Region,Date,Confirmed,Deaths,Recovered,start_date,lockdown_severity,leasure_shopping_prohibited,maximum_together,mentality_grade,government_performance,kindergarten_open_to_vital,highschool_open_to_vital,university_open_to_vital,going_out_for_dinner_prohibited_all,grocery_shopping_(supermarket)_prohibited_all,leaving_the_house_for_no_reason_prohibited_all,leisure_activities_like_cinemas_and_theatres_prohibited_all,ordering_food_prohibited_all,public_transportation_prohibited_all,sports_games_prohibited_all,hospital_open_to_vital,none_open_to_vital,none__open_to_vital,_closed_to_everyone,bars_closed_to_everyone,highschool_closed_to_everyone,kindergarten_closed_to_everyone,restaurants_closed_to_everyone,shops_other_than_supermarkets_closed_to_everyone,university_closed_to_everyone,protection_Not at all,protection_Only for any healthcare worker,protection_Only for hospital staff,protection_Sufficient for everyone,covid19_first_date,Population_2020,Density_KM2m,Urban_pop_pct,Health_Care_Index,hosp_beds_per_1000_2017,ICU-CCB_beds_per_100000,age_0_to_14_years_percent,age_15_to_64_years_percent,age_over_65_years_percent,sex_male_to_female_total,first_school_closure_date,airport_traffic_2018_thousands,gdp_usd_million,jan_temp,feb_temp,mar_temp,apr_temp,may_temp,jun_temp,july_temp,aug_temp,sept_temp,oct_temp,nov_temp,dec_temp,annual_temp
1367,Slovenia,3/27/20,632,9,10,3/16/2020,7.5,1,2.0,8.0,8.0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,2020-03-05 22:00:00,2078938.0,103,55%,64.58,4.5,6.4,15.0,66.0,19.1,0.95,2020-03-16 00:00:00,1094762.0,54154.0,-2.08926668444,-0.129626973333,3.37592217667,7.578855621110001,12.163411034400001,15.3989666856,17.3782222544,16.942333222200002,13.86547756,9.208933405560002,3.58075218333,-0.7911111033329999,8.04021112
1368,Slovenia,3/28/20,684,9,10,3/16/2020,7.5,1,2.0,8.0,8.0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,2020-03-05 22:00:00,2078938.0,103,55%,64.58,4.5,6.4,15.0,66.0,19.1,0.95,2020-03-16 00:00:00,1094762.0,54154.0,-2.08926668444,-0.129626973333,3.37592217667,7.578855621110001,12.163411034400001,15.3989666856,17.3782222544,16.942333222200002,13.86547756,9.208933405560002,3.58075218333,-0.7911111033329999,8.04021112
1369,Slovenia,3/29/20,730,11,10,3/16/2020,7.5,1,2.0,8.0,8.0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,2020-03-05 22:00:00,2078938.0,103,55%,64.58,4.5,6.4,15.0,66.0,19.1,0.95,2020-03-16 00:00:00,1094762.0,54154.0,-2.08926668444,-0.129626973333,3.37592217667,7.578855621110001,12.163411034400001,15.3989666856,17.3782222544,16.942333222200002,13.86547756,9.208933405560002,3.58075218333,-0.7911111033329999,8.04021112
1370,Slovenia,3/3/20,0,0,0,3/16/2020,7.5,1,2.0,8.0,8.0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,2020-03-05 22:00:00,2078938.0,103,55%,64.58,4.5,6.4,15.0,66.0,19.1,0.95,2020-03-16 00:00:00,1094762.0,54154.0,-2.08926668444,-0.129626973333,3.37592217667,7.578855621110001,12.163411034400001,15.3989666856,17.3782222544,16.942333222200002,13.86547756,9.208933405560002,3.58075218333,-0.7911111033329999,8.04021112
1371,Slovenia,3/30/20,756,11,10,3/16/2020,7.5,1,2.0,8.0,8.0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,2020-03-05 22:00:00,2078938.0,103,55%,64.58,4.5,6.4,15.0,66.0,19.1,0.95,2020-03-16 00:00:00,1094762.0,54154.0,-2.08926668444,-0.129626973333,3.37592217667,7.578855621110001,12.163411034400001,15.3989666856,17.3782222544,16.942333222200002,13.86547756,9.208933405560002,3.58075218333,-0.7911111033329999,8.04021112
1372,Slovenia,3/31/20,802,15,10,3/16/2020,7.5,1,2.0,8.0,8.0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,2020-03-05 22:00:00,2078938.0,103,55%,64.58,4.5,6.4,15.0,66.0,19.1,0.95,2020-03-16 00:00:00,1094762.0,54154.0,-2.08926668444,-0.129626973333,3.37592217667,7.578855621110001,12.163411034400001,15.3989666856,17.3782222544,16.942333222200002,13.86547756,9.208933405560002,3.58075218333,-0.7911111033329999,8.04021112
1373,Slovenia,3/4/20,0,0,0,3/16/2020,7.5,1,2.0,8.0,8.0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,2020-03-05 22:00:00,2078938.0,103,55%,64.58,4.5,6.4,15.0,66.0,19.1,0.95,2020-03-16 00:00:00,1094762.0,54154.0,-2.08926668444,-0.129626973333,3.37592217667,7.578855621110001,12.163411034400001,15.3989666856,17.3782222544,16.942333222200002,13.86547756,9.208933405560002,3.58075218333,-0.7911111033329999,8.04021112
1374,Slovenia,3/5/20,2,0,0,3/16/2020,7.5,1,2.0,8.0,8.0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,2020-03-05 22:00:00,2078938.0,103,55%,64.58,4.5,6.4,15.0,66.0,19.1,0.95,2020-03-16 00:00:00,1094762.0,54154.0,-2.08926668444,-0.129626973333,3.37592217667,7.578855621110001,12.163411034400001,15.3989666856,17.3782222544,16.942333222200002,13.86547756,9.208933405560002,3.58075218333,-0.7911111033329999,8.04021112
1375,Slovenia,3/6/20,7,0,0,3/16/2020,7.5,1,2.0,8.0,8.0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,2020-03-05 22:00:00,2078938.0,103,55%,64.58,4.5,6.4,15.0,66.0,19.1,0.95,2020-03-16 00:00:00,1094762.0,54154.0,-2.08926668444,-0.129626973333,3.37592217667,7.578855621110001,12.163411034400001,15.3989666856,17.3782222544,16.942333222200002,13.86547756,9.208933405560002,3.58075218333,-0.7911111033329999,8.04021112
1376,Slovenia,3/7/20,7,0,0,3/16/2020,7.5,1,2.0,8.0,8.0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,2020-03-05 22:00:00,2078938.0,103,55%,64.58,4.5,6.4,15.0,66.0,19.1,0.95,2020-03-16 00:00:00,1094762.0,54154.0,-2.08926668444,-0.129626973333,3.37592217667,7.578855621110001,12.163411034400001,15.3989666856,17.3782222544,16.942333222200002,13.86547756,9.208933405560002,3.58075218333,-0.7911111033329999,8.04021112
1377,Slovenia,3/8/20,16,0,0,3/16/2020,7.5,1,2.0,8.0,8.0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,2020-03-05 22:00:00,2078938.0,103,55%,64.58,4.5,6.4,15.0,66.0,19.1,0.95,2020-03-16 00:00:00,1094762.0,54154.0,-2.08926668444,-0.129626973333,3.37592217667,7.578855621110001,12.163411034400001,15.3989666856,17.3782222544,16.942333222200002,13.86547756,9.208933405560002,3.58075218333,-0.7911111033329999,8.04021112
1378,Slovenia,3/9/20,16,0,0,3/16/2020,7.5,1,2.0,8.0,8.0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,2020-03-05 22:00:00,2078938.0,103,55%,64.58,4.5,6.4,15.0,66.0,19.1,0.95,2020-03-16 00:00:00,1094762.0,54154.0,-2.08926668444,-0.129626973333,3.37592217667,7.578855621110001,12.163411034400001,15.3989666856,17.3782222544,16.942333222200002,13.86547756,9.208933405560002,3.58075218333,-0.7911111033329999,8.04021112
1379,Slovenia,4/1/20,841,15,10,3/16/2020,7.5,1,2.0,8.0,8.0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,2020-03-05 22:00:00,2078938.0,103,55%,64.58,4.5,6.4,15.0,66.0,19.1,0.95,2020-03-16 00:00:00,1094762.0,54154.0,-2.08926668444,-0.129626973333,3.37592217667,7.578855621110001,12.163411034400001,15.3989666856,17.3782222544,16.942333222200002,13.86547756,9.208933405560002,3.58075218333,-0.7911111033329999,8.04021112
1380,Slovenia,4/10/20,1160,45,137,3/16/2020,7.5,1,2.0,8.0,8.0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,2020-03-05 22:00:00,2078938.0,103,55%,64.58,4.5,6.4,15.0,66.0,19.1,0.95,2020-03-16 00:00:00,1094762.0,54154.0,-2.08926668444,-0.129626973333,3.37592217667,7.578855621110001,12.163411034400001,15.3989666856,17.3782222544,16.942333222200002,13.86547756,9.208933405560002,3.58075218333,-0.7911111033329999,8.04021112
1381,Slovenia,4/11/20,1188,50,148,3/16/2020,7.5,1,2.0,8.0,8.0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,2020-03-05 22:00:00,2078938.0,103,55%,64.58,4.5,6.4,15.0,66.0,19.1,0.95,2020-03-16 00:00:00,1094762.0,54154.0,-2.08926668444,-0.129626973333,3.37592217667,7.578855621110001,12.163411034400001,15.3989666856,17.3782222544,16.942333222200002,13.86547756,9.208933405560002,3.58075218333,-0.7911111033329999,8.04021112
1382,Slovenia,4/12/20,1205,53,150,3/16/2020,7.5,1,2.0,8.0,8.0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,2020-03-05 22:00:00,2078938.0,103,55%,64.58,4.5,6.4,15.0,66.0,19.1,0.95,2020-03-16 00:00:00,1094762.0,54154.0,-2.08926668444,-0.129626973333,3.37592217667,7.578855621110001,12.163411034400001,15.3989666856,17.3782222544,16.942333222200002,13.86547756,9.208933405560002,3.58075218333,-0.7911111033329999,8.04021112
1383,Slovenia,4/13/20,1212,55,152,3/16/2020,7.5,1,2.0,8.0,8.0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,2020-03-05 22:00:00,2078938.0,103,55%,64.58,4.5,6.4,15.0,66.0,19.1,0.95,2020-03-16 00:00:00,1094762.0,54154.0,-2.08926668444,-0.129626973333,3.37592217667,7.578855621110001,12.163411034400001,15.3989666856,17.3782222544,16.942333222200002,13.86547756,9.208933405560002,3.58075218333,-0.7911111033329999,8.04021112
1384,Slovenia,4/14/20,1220,56,152,3/16/2020,7.5,1,2.0,8.0,8.0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,2020-03-05 22:00:00,2078938.0,103,55%,64.58,4.5,6.4,15.0,66.0,19.1,0.95,2020-03-16 00:00:00,1094762.0,54154.0,-2.08926668444,-0.129626973333,3.37592217667,7.578855621110001,12.163411034400001,15.3989666856,17.3782222544,16.942333222200002,13.86547756,9.208933405560002,3.58075218333,-0.7911111033329999,8.04021112
1385,Slovenia,4/15/20,1248,61,165,3/16/2020,7.5,1,2.0,8.0,8.0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,2020-03-05 22:00:00,2078938.0,103,55%,64.58,4.5,6.4,15.0,66.0,19.1,0.95,2020-03-16 00:00:00,1094762.0,54154.0,-2.08926668444,-0.129626973333,3.37592217667,7.578855621110001,12.163411034400001,15.3989666856,17.3782222544,16.942333222200002,13.86547756,9.208933405560002,3.58075218333,-0.7911111033329999,8.04021112
1386,Slovenia,4/16/20,1268,61,174,3/16/2020,7.5,1,2.0,8.0,8.0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,2020-03-05 22:00:00,2078938.0,103,55%,64.58,4.5,6.4,15.0,66.0,19.1,0.95,2020-03-16 00:00:00,1094762.0,54154.0,-2.08926668444,-0.129626973333,3.37592217667,7.578855621110001,12.163411034400001,15.3989666856,17.3782222544,16.942333222200002,13.86547756,9.208933405560002,3.58075218333,-0.7911111033329999,8.04021112
1387,Slovenia,4/17/20,1304,66,174,3/16/2020,7.5,1,2.0,8.0,8.0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,2020-03-05 22:00:00,2078938.0,103,55%,64.58,4.5,6.4,15.0,66.0,19.1,0.95,2020-03-16 00:00:00,1094762.0,54154.0,-2.08926668444,-0.129626973333,3.37592217667,7.578855621110001,12.163411034400001,15.3989666856,17.3782222544,16.942333222200002,13.86547756,9.208933405560002,3.58075218333,-0.7911111033329999,8.04021112
1388,Slovenia,4/18/20,1317,70,190,3/16/2020,7.5,1,2.0,8.0,8.0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,2020-03-05 22:00:00,2078938.0,103,55%,64.58,4.5,6.4,15.0,66.0,19.1,0.95,2020-03-16 00:00:00,1094762.0,54154.0,-2.08926668444,-0.129626973333,3.37592217667,7.578855621110001,12.163411034400001,15.3989666856,17.3782222544,16.942333222200002,13.86547756,9.208933405560002,3.58075218333,-0.7911111033329999,8.04021112
1389,Slovenia,4/19/20,1330,74,192,3/16/2020,7.5,1,2.0,8.0,8.0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,2020-03-05 22:00:00,2078938.0,103,55%,64.58,4.5,6.4,15.0,66.0,19.1,0.95,2020-03-16 00:00:00,1094762.0,54154.0,-2.08926668444,-0.129626973333,3.37592217667,7.578855621110001,12.163411034400001,15.3989666856,17.3782222544,16.942333222200002,13.86547756,9.208933405560002,3.58075218333,-0.7911111033329999,8.04021112
1390,Slovenia,4/2/20,897,17,70,3/16/2020,7.5,1,2.0,8.0,8.0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,2020-03-05 22:00:00,2078938.0,103,55%,64.58,4.5,6.4,15.0,66.0,19.1,0.95,2020-03-16 00:00:00,1094762.0,54154.0,-2.08926668444,-0.129626973333,3.37592217667,7.578855621110001,12.163411034400001,15.3989666856,17.3782222544,16.942333222200002,13.86547756,9.208933405560002,3.58075218333,-0.7911111033329999,8.04021112
1391,Slovenia,4/20/20,1335,77,193,3/16/2020,7.5,1,2.0,8.0,8.0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,2020-03-05 22:00:00,2078938.0,103,55%,64.58,4.5,6.4,15.0,66.0,19.1,0.95,2020-03-16 00:00:00,1094762.0,54154.0,-2.08926668444,-0.129626973333,3.37592217667,7.578855621110001,12.163411034400001,15.3989666856,17.3782222544,16.942333222200002,13.86547756,9.208933405560002,3.58075218333,-0.7911111033329999,8.04021112
1392,Slovenia,4/21/20,1344,77,197,3/16/2020,7.5,1,2.0,8.0,8.0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,2020-03-05 22:00:00,2078938.0,103,55%,64.58,4.5,6.4,15.0,66.0,19.1,0.95,2020-03-16 00:00:00,1094762.0,54154.0,-2.08926668444,-0.129626973333,3.37592217667,7.578855621110001,12.163411034400001,15.3989666856,17.3782222544,16.942333222200002,13.86547756,9.208933405560002,3.58075218333,-0.7911111033329999,8.04021112
1393,Slovenia,4/22/20,1353,79,205,3/16/2020,7.5,1,2.0,8.0,8.0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,2020-03-05 22:00:00,2078938.0,103,55%,64.58,4.5,6.4,15.0,66.0,19.1,0.95,2020-03-16 00:00:00,1094762.0,54154.0,-2.08926668444,-0.129626973333,3.37592217667,7.578855621110001,12.163411034400001,15.3989666856,17.3782222544,16.942333222200002,13.86547756,9.208933405560002,3.58075218333,-0.7911111033329999,8.04021112
1394,Slovenia,4/23/20,1366,79,211,3/16/2020,7.5,1,2.0,8.0,8.0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,2020-03-05 22:00:00,2078938.0,103,55%,64.58,4.5,6.4,15.0,66.0,19.1,0.95,2020-03-16 00:00:00,1094762.0,54154.0,-2.08926668444,-0.129626973333,3.37592217667,7.578855621110001,12.163411034400001,15.3989666856,17.3782222544,16.942333222200002,13.86547756,9.208933405560002,3.58075218333,-0.7911111033329999,8.04021112
1395,Slovenia,4/24/20,1373,80,211,3/16/2020,7.5,1,2.0,8.0,8.0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,2020-03-05 22:00:00,2078938.0,103,55%,64.58,4.5,6.4,15.0,66.0,19.1,0.95,2020-03-16 00:00:00,1094762.0,54154.0,-2.08926668444,-0.129626973333,3.37592217667,7.578855621110001,12.163411034400001,15.3989666856,17.3782222544,16.942333222200002,13.86547756,9.208933405560002,3.58075218333,-0.7911111033329999,8.04021112
1396,Slovenia,4/25/20,1388,81,219,3/16/2020,7.5,1,2.0,8.0,8.0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,2020-03-05 22:00:00,2078938.0,103,55%,64.58,4.5,6.4,15.0,66.0,19.1,0.95,2020-03-16 00:00:00,1094762.0,54154.0,-2.08926668444,-0.129626973333,3.37592217667,7.578855621110001,12.163411034400001,15.3989666856,17.3782222544,16.942333222200002,13.86547756,9.208933405560002,3.58075218333,-0.7911111033329999,8.04021112
1397,Slovenia,4/26/20,1396,82,221,3/16/2020,7.5,1,2.0,8.0,8.0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,2020-03-05 22:00:00,2078938.0,103,55%,64.58,4.5,6.4,15.0,66.0,19.1,0.95,2020-03-16 00:00:00,1094762.0,54154.0,-2.08926668444,-0.129626973333,3.37592217667,7.578855621110001,12.163411034400001,15.3989666856,17.3782222544,16.942333222200002,13.86547756,9.208933405560002,3.58075218333,-0.7911111033329999,8.04021112
1398,Slovenia,4/27/20,1402,83,221,3/16/2020,7.5,1,2.0,8.0,8.0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,2020-03-05 22:00:00,2078938.0,103,55%,64.58,4.5,6.4,15.0,66.0,19.1,0.95,2020-03-16 00:00:00,1094762.0,54154.0,-2.08926668444,-0.129626973333,3.37592217667,7.578855621110001,12.163411034400001,15.3989666856,17.3782222544,16.942333222200002,13.86547756,9.208933405560002,3.58075218333,-0.7911111033329999,8.04021112
1399,Slovenia,4/28/20,1408,86,223,3/16/2020,7.5,1,2.0,8.0,8.0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,2020-03-05 22:00:00,2078938.0,103,55%,64.58,4.5,6.4,15.0,66.0,19.1,0.95,2020-03-16 00:00:00,1094762.0,54154.0,-2.08926668444,-0.129626973333,3.37592217667,7.578855621110001,12.163411034400001,15.3989666856,17.3782222544,16.942333222200002,13.86547756,9.208933405560002,3.58075218333,-0.7911111033329999,8.04021112
1400,Slovenia,4/29/20,1418,89,230,3/16/2020,7.5,1,2.0,8.0,8.0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,2020-03-05 22:00:00,2078938.0,103,55%,64.58,4.5,6.4,15.0,66.0,19.1,0.95,2020-03-16 00:00:00,1094762.0,54154.0,-2.08926668444,-0.129626973333,3.37592217667,7.578855621110001,12.163411034400001,15.3989666856,17.3782222544,16.942333222200002,13.86547756,9.208933405560002,3.58075218333,-0.7911111033329999,8.04021112
1401,Slovenia,4/3/20,934,20,70,3/16/2020,7.5,1,2.0,8.0,8.0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,2020-03-05 22:00:00,2078938.0,103,55%,64.58,4.5,6.4,15.0,66.0,19.1,0.95,2020-03-16 00:00:00,1094762.0,54154.0,-2.08926668444,-0.129626973333,3.37592217667,7.578855621110001,12.163411034400001,15.3989666856,17.3782222544,16.942333222200002,13.86547756,9.208933405560002,3.58075218333,-0.7911111033329999,8.04021112
1402,Slovenia,4/30/20,1429,91,233,3/16/2020,7.5,1,2.0,8.0,8.0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,2020-03-05 22:00:00,2078938.0,103,55%,64.58,4.5,6.4,15.0,66.0,19.1,0.95,2020-03-16 00:00:00,1094762.0,54154.0,-2.08926668444,-0.129626973333,3.37592217667,7.578855621110001,12.163411034400001,15.3989666856,17.3782222544,16.942333222200002,13.86547756,9.208933405560002,3.58075218333,-0.7911111033329999,8.04021112
1403,Slovenia,4/4/20,977,22,79,3/16/2020,7.5,1,2.0,8.0,8.0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,2020-03-05 22:00:00,2078938.0,103,55%,64.58,4.5,6.4,15.0,66.0,19.1,0.95,2020-03-16 00:00:00,1094762.0,54154.0,-2.08926668444,-0.129626973333,3.37592217667,7.578855621110001,12.163411034400001,15.3989666856,17.3782222544,16.942333222200002,13.86547756,9.208933405560002,3.58075218333,-0.7911111033329999,8.04021112
1404,Slovenia,4/5/20,997,28,79,3/16/2020,7.5,1,2.0,8.0,8.0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,2020-03-05 22:00:00,2078938.0,103,55%,64.58,4.5,6.4,15.0,66.0,19.1,0.95,2020-03-16 00:00:00,1094762.0,54154.0,-2.08926668444,-0.129626973333,3.37592217667,7.578855621110001,12.163411034400001,15.3989666856,17.3782222544,16.942333222200002,13.86547756,9.208933405560002,3.58075218333,-0.7911111033329999,8.04021112
1405,Slovenia,4/6/20,1021,30,102,3/16/2020,7.5,1,2.0,8.0,8.0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,2020-03-05 22:00:00,2078938.0,103,55%,64.58,4.5,6.4,15.0,66.0,19.1,0.95,2020-03-16 00:00:00,1094762.0,54154.0,-2.08926668444,-0.129626973333,3.37592217667,7.578855621110001,12.163411034400001,15.3989666856,17.3782222544,16.942333222200002,13.86547756,9.208933405560002,3.58075218333,-0.7911111033329999,8.04021112
1406,Slovenia,4/7/20,1059,36,102,3/16/2020,7.5,1,2.0,8.0,8.0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,2020-03-05 22:00:00,2078938.0,103,55%,64.58,4.5,6.4,15.0,66.0,19.1,0.95,2020-03-16 00:00:00,1094762.0,54154.0,-2.08926668444,-0.129626973333,3.37592217667,7.578855621110001,12.163411034400001,15.3989666856,17.3782222544,16.942333222200002,13.86547756,9.208933405560002,3.58075218333,-0.7911111033329999,8.04021112
1407,Slovenia,4/8/20,1091,40,120,3/16/2020,7.5,1,2.0,8.0,8.0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,2020-03-05 22:00:00,2078938.0,103,55%,64.58,4.5,6.4,15.0,66.0,19.1,0.95,2020-03-16 00:00:00,1094762.0,54154.0,-2.08926668444,-0.129626973333,3.37592217667,7.578855621110001,12.163411034400001,15.3989666856,17.3782222544,16.942333222200002,13.86547756,9.208933405560002,3.58075218333,-0.7911111033329999,8.04021112
1408,Slovenia,4/9/20,1124,43,128,3/16/2020,7.5,1,2.0,8.0,8.0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,2020-03-05 22:00:00,2078938.0,103,55%,64.58,4.5,6.4,15.0,66.0,19.1,0.95,2020-03-16 00:00:00,1094762.0,54154.0,-2.08926668444,-0.129626973333,3.37592217667,7.578855621110001,12.163411034400001,15.3989666856,17.3782222544,16.942333222200002,13.86547756,9.208933405560002,3.58075218333,-0.7911111033329999,8.04021112
1409,Slovenia,5/1/20,1434,92,233,3/16/2020,7.5,1,2.0,8.0,8.0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,2020-03-05 22:00:00,2078938.0,103,55%,64.58,4.5,6.4,15.0,66.0,19.1,0.95,2020-03-16 00:00:00,1094762.0,54154.0,-2.08926668444,-0.129626973333,3.37592217667,7.578855621110001,12.163411034400001,15.3989666856,17.3782222544,16.942333222200002,13.86547756,9.208933405560002,3.58075218333,-0.7911111033329999,8.04021112
1410,Slovenia,5/10/20,1457,102,256,3/16/2020,7.5,1,2.0,8.0,8.0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,2020-03-05 22:00:00,2078938.0,103,55%,64.58,4.5,6.4,15.0,66.0,19.1,0.95,2020-03-16 00:00:00,1094762.0,54154.0,-2.08926668444,-0.129626973333,3.37592217667,7.578855621110001,12.163411034400001,15.3989666856,17.3782222544,16.942333222200002,13.86547756,9.208933405560002,3.58075218333,-0.7911111033329999,8.04021112
1411,Slovenia,5/11/20,1460,102,256,3/16/2020,7.5,1,2.0,8.0,8.0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,2020-03-05 22:00:00,2078938.0,103,55%,64.58,4.5,6.4,15.0,66.0,19.1,0.95,2020-03-16 00:00:00,1094762.0,54154.0,-2.08926668444,-0.129626973333,3.37592217667,7.578855621110001,12.163411034400001,15.3989666856,17.3782222544,16.942333222200002,13.86547756,9.208933405560002,3.58075218333,-0.7911111033329999,8.04021112
1412,Slovenia,5/12/20,1461,102,259,3/16/2020,7.5,1,2.0,8.0,8.0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,2020-03-05 22:00:00,2078938.0,103,55%,64.58,4.5,6.4,15.0,66.0,19.1,0.95,2020-03-16 00:00:00,1094762.0,54154.0,-2.08926668444,-0.129626973333,3.37592217667,7.578855621110001,12.163411034400001,15.3989666856,17.3782222544,16.942333222200002,13.86547756,9.208933405560002,3.58075218333,-0.7911111033329999,8.04021112
1413,Slovenia,5/13/20,1463,103,260,3/16/2020,7.5,1,2.0,8.0,8.0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,2020-03-05 22:00:00,2078938.0,103,55%,64.58,4.5,6.4,15.0,66.0,19.1,0.95,2020-03-16 00:00:00,1094762.0,54154.0,-2.08926668444,-0.129626973333,3.37592217667,7.578855621110001,12.163411034400001,15.3989666856,17.3782222544,16.942333222200002,13.86547756,9.208933405560002,3.58075218333,-0.7911111033329999,8.04021112
1414,Slovenia,5/14/20,1464,103,267,3/16/2020,7.5,1,2.0,8.0,8.0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,2020-03-05 22:00:00,2078938.0,103,55%,64.58,4.5,6.4,15.0,66.0,19.1,0.95,2020-03-16 00:00:00,1094762.0,54154.0,-2.08926668444,-0.129626973333,3.37592217667,7.578855621110001,12.163411034400001,15.3989666856,17.3782222544,16.942333222200002,13.86547756,9.208933405560002,3.58075218333,-0.7911111033329999,8.04021112
1415,Slovenia,5/15/20,1465,103,270,3/16/2020,7.5,1,2.0,8.0,8.0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,2020-03-05 22:00:00,2078938.0,103,55%,64.58,4.5,6.4,15.0,66.0,19.1,0.95,2020-03-16 00:00:00,1094762.0,54154.0,-2.08926668444,-0.129626973333,3.37592217667,7.578855621110001,12.163411034400001,15.3989666856,17.3782222544,16.942333222200002,13.86547756,9.208933405560002,3.58075218333,-0.7911111033329999,8.04021112
