Date;Confirmed;Deaths;Recovered;start_date;NewCases;lockdown_severity;lockdown_severity;maximum_together;mentality_grade;government_performance;kindergarten_closed;Highschool closed;University_closed;Grocery_max_in_store;Cinemas closed;restaurants_closed_to_everyone;first_school_closure;Month;Spring holiday;Passenger transport inc transit;Transit direct;Passengers scheduled;Passengers non scheduled;Passengers Europe;Passengers intercontinental;Passengers O&D;Passengers Transfer;Air transport movements;Air transport movements Europe;Air transport movements intercontinental;Cargo;Cargo Europe;Cargo North America;Cargo Latin America;Cargo Middle East;Cargo Far East;Travel advice Italy updated;Second confirmed case;Third Confirmed case;Larger events banned;Events more than 100 banned;Flights cancelled ch, it, ir, s.kor;Restaurants closed;Stricter social distance rules;Decline in patients;Contact professions closed;Work from home;maximum_together_sports;Borders closed third countries;DDVEC_S;FHVEC_S;FG_S;FHX_S;FHXH_S;FHN_S;FHNH_S;FXX_S;FXXH_S;TG_S;TN_S;TNH_S;TX_S;TXH_S;T10N_S;T10NH_S;SQ_S;SP_S;Q_S;DR_S;RH_S;RHX_S;RHXH_S;PG_S;PX_S;PXH_S;PN_S;PNH_S;VVN_S;VVNH_S;VVX_S;VVXH_S;NG_S;UG_S;UX_S;UXH_S;UN_S;UNH_S;EV24_S;DDVEC;FHVEC;FG;FHX;FHXH;FHN;FHNH;FXX;FXXH;TG;TN;TNH;TX;TXH;T10N;T10NH;SQ;SP;Q;DR;RH;RHX;RHXH;PG;PX;PXH;PN;PNH;VVN;VVNH;VVX;VVXH;NG;UG;UX;UXH;UN;UNH;EV24;Population;Children born;Deats total;Immigration;Emmigration
2020-04-20;33405.0;3751.0;250.0;1.0;729.0;84;10;3.0;7.0;8.0;1.0;1.0;1.0;30.0;1.0;1.0;1.0;400.0;0.0;126877.0;862.0;123257.0;2758.0;67684.0;58331.0;64573.0;61442.0;4242.0;2046.0;2196.0;93255.0;8656.0;7609.0;4235.0;8250.0;16580.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;3.0;1.0;73.0;82.0;82.0;100.0;14.0;60.0;4.0;180.0;13.0;127.0;63.0;5.0;181.0;15.0;47.0;6.0;132.0;93.0;2409.0;0.0;0.0;0.0;1.0;10199.0;10216.0;6.0;10174.0;16.0;73.0;16.0;83.0;1.0;0.0;41.0;56.0;5.0;29.0;14.0;38.0;73.0;69.0;70.0;100.0;16.0;40.0;5.0;170.0;18.0;127.0;57.0;5.0;183.0;15.0;33.0;6.0;132.0;93.0;2442.0;0.0;0.0;0.0;1.0;10196.0;10213.0;7.0;10173.0;17.0;73.0;16.0;83.0;1.0;0.0;38.0;52.0;5.0;26.0;14.0;38.0;17423980;13598;16202;15740;12910
2020-04-21;34134.0;3916.0;0.0;1.0;708.0;84;10;3.0;7.0;8.0;1.0;1.0;1.0;30.0;1.0;1.0;1.0;400.0;0.0;126877.0;862.0;123257.0;2758.0;67684.0;58331.0;64573.0;61442.0;4242.0;2046.0;2196.0;93255.0;8656.0;7609.0;4235.0;8250.0;16580.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;3.0;1.0;75.0;81.0;82.0;110.0;12.0;60.0;20.0;180.0;14.0;138.0;82.0;5.0;192.0;16.0;68.0;6.0;132.0;93.0;2400.0;0.0;0.0;0.0;1.0;10190.0;10202.0;24.0;10173.0;16.0;73.0;13.0;83.0;1.0;0.0;43.0;59.0;6.0;31.0;14.0;39.0;75.0;73.0;74.0;100.0;10.0;50.0;20.0;160.0;11.0;139.0;86.0;6.0;189.0;15.0;74.0;6.0;132.0;93.0;2444.0;0.0;0.0;0.0;1.0;10188.0;10200.0;24.0;10171.0;16.0;75.0;13.0;83.0;1.0;0.0;40.0;52.0;6.0;31.0;12.0;39.0;17423980;13598;16202;15740;12910
2020-04-22;34842.0;4054.0;0.0;1.0;887.0;84;10;3.0;7.0;8.0;1.0;1.0;1.0;30.0;1.0;1.0;1.0;400.0;0.0;126877.0;862.0;123257.0;2758.0;67684.0;58331.0;64573.0;61442.0;4242.0;2046.0;2196.0;93255.0;8656.0;7609.0;4235.0;8250.0;16580.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;3.0;1.0;73.0;65.0;65.0;90.0;10.0;40.0;23.0;140.0;14.0;152.0;95.0;5.0;210.0;15.0;78.0;6.0;133.0;93.0;2435.0;0.0;0.0;0.0;1.0;10208.0;10218.0;8.0;10194.0;17.0;74.0;12.0;83.0;1.0;0.0;44.0;59.0;24.0;28.0;17.0;40.0;76.0;56.0;56.0;70.0;10.0;30.0;22.0;130.0;14.0;152.0;96.0;5.0;215.0;16.0;74.0;24.0;132.0;92.0;2463.0;0.0;0.0;0.0;1.0;10206.0;10215.0;7.0;10193.0;16.0;77.0;9.0;83.0;1.0;0.0;41.0;54.0;3.0;27.0;16.0;41.0;17423980;13598;16202;15740;12910
2020-04-23;35729.0;4177.0;0.0;1.0;806.0;84;10;3.0;7.0;8.0;1.0;1.0;1.0;30.0;1.0;1.0;1.0;400.0;0.0;126877.0;862.0;123257.0;2758.0;67684.0;58331.0;64573.0;61442.0;4242.0;2046.0;2196.0;93255.0;8656.0;7609.0;4235.0;8250.0;16580.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;3.0;1.0;72.0;27.0;30.0;50.0;1.0;20.0;11.0;80.0;12.0;156.0;80.0;4.0;227.0;14.0;53.0;6.0;133.0;92.0;2393.0;0.0;0.0;0.0;1.0;10190.0;10214.0;6.0;10155.0;24.0;68.0;23.0;83.0;1.0;5.0;51.0;72.0;3.0;30.0;15.0;40.0;83.0;14.0;28.0;40.0;1.0;10.0;24.0;70.0;12.0;158.0;83.0;24.0;232.0;16.0;52.0;24.0;134.0;93.0;2416.0;0.0;0.0;0.0;1.0;10188.0;10214.0;6.0;10152.0;24.0;62.0;24.0;83.0;1.0;4.0;47.0;89.0;24.0;25.0;12.0;41.0;17423980;13598;16202;15740;12910
2020-04-24;36535.0;4289.0;0.0;1.0;655.0;84;10;3.0;7.0;8.0;1.0;1.0;1.0;30.0;1.0;1.0;1.0;400.0;0.0;126877.0;862.0;123257.0;2758.0;67684.0;58331.0;64573.0;61442.0;4242.0;2046.0;2196.0;93255.0;8656.0;7609.0;4235.0;8250.0;16580.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;3.0;1.0;352.0;38.0;39.0;60.0;15.0;20.0;1.0;110.0;15.0;122.0;76.0;5.0;180.0;13.0;39.0;6.0;113.0;78.0;2305.0;0.0;0.0;0.0;1.0;10148.0;10156.0;23.0;10141.0;15.0;59.0;3.0;83.0;16.0;5.0;65.0;85.0;3.0;37.0;11.0;36.0;348.0;34.0;35.0;50.0;11.0;10.0;1.0;90.0;11.0;124.0;74.0;2.0;182.0;15.0;43.0;6.0;118.0;82.0;2354.0;0.0;0.0;0.0;1.0;10144.0;10152.0;23.0;10136.0;15.0;31.0;5.0;82.0;11.0;7.0;64.0;95.0;5.0;31.0;14.0;37.0;17423980;13598;16202;15740;12910
2020-04-25;37190.0;4409.0;0.0;1.0;655.0;84;10;3.0;7.0;8.0;1.0;1.0;1.0;30.0;1.0;1.0;1.0;400.0;0.0;126877.0;862.0;123257.0;2758.0;67684.0;58331.0;64573.0;61442.0;4242.0;2046.0;2196.0;93255.0;8656.0;7609.0;4235.0;8250.0;16580.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;3.0;1.0;360.0;32.0;33.0;50.0;2.0;20.0;11.0;80.0;1.0;91.0;35.0;24.0;133.0;13.0;5.0;24.0;50.0;34.0;1488.0;0.0;0.0;0.0;1.0;10149.0;10163.0;9.0;10137.0;17.0;70.0;24.0;82.0;6.0;5.0;66.0;87.0;24.0;54.0;12.0;21.0;351.0;25.0;28.0;40.0;13.0;10.0;6.0;90.0;15.0;98.0;35.0;24.0;143.0;15.0;8.0;24.0;64.0;44.0;1721.0;0.0;0.0;0.0;1.0;10146.0;10161.0;9.0;10132.0;17.0;64.0;24.0;83.0;4.0;5.0;66.0;93.0;24.0;50.0;14.0;25.0;17423980;13598;16202;15740;12910
2020-04-26;37845.0;4475.0;0.0;1.0;400.0;84;10;3.0;7.0;8.0;1.0;1.0;1.0;30.0;1.0;1.0;1.0;400.0;0.0;126877.0;862.0;123257.0;2758.0;67684.0;58331.0;64573.0;61442.0;4242.0;2046.0;2196.0;93255.0;8656.0;7609.0;4235.0;8250.0;16580.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;3.0;1.0;306.0;11.0;14.0;40.0;15.0;0.0;2.0;70.0;15.0;94.0;19.0;5.0;157.0;14.0;-16.0;6.0;100.0;69.0;2239.0;0.0;0.0;0.0;1.0;10122.0;10139.0;1.0;10100.0;24.0;62.0;4.0;81.0;14.0;1.0;73.0;94.0;3.0;51.0;13.0;32.0;336.0;9.0;15.0;30.0;16.0;0.0;22.0;60.0;12.0;90.0;4.0;5.0;167.0;15.0;-28.0;6.0;129.0;89.0;2460.0;0.0;0.0;0.0;1.0;10121.0;10137.0;1.0;10100.0;24.0;4.0;4.0;80.0;11.0;0.0;73.0;100.0;5.0;43.0;13.0;35.0;17423980;13598;16202;15740;12910
2020-04-27;38245.0;4518.0;0.0;1.0;171.0;84;10;3.0;7.0;8.0;1.0;1.0;1.0;30.0;1.0;1.0;1.0;400.0;0.0;126877.0;862.0;123257.0;2758.0;67684.0;58331.0;64573.0;61442.0;4242.0;2046.0;2196.0;93255.0;8656.0;7609.0;4235.0;8250.0;16580.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;3.0;1.0;295.0;15.0;33.0;60.0;14.0;10.0;1.0;90.0;13.0;122.0;51.0;3.0;197.0;13.0;3.0;6.0;101.0;69.0;2181.0;0.0;0.0;0.0;1.0;10075.0;10098.0;1.0;10064.0;18.0;44.0;3.0;80.0;15.0;4.0;70.0;98.0;3.0;38.0;12.0;34.0;265.0;10.0;24.0;40.0;11.0;10.0;1.0;90.0;11.0;124.0;14.0;3.0;207.0;14.0;-17.0;6.0;115.0;79.0;2344.0;0.0;0.0;0.0;1.0;10075.0;10098.0;1.0;10062.0;16.0;1.0;2.0;82.0;19.0;4.0;64.0;98.0;1.0;28.0;13.0;36.0;17423980;13598;16202;15740;12910
2020-04-28;38416.0;4566.0;0.0;1.0;386.0;84;10;3.0;7.0;8.0;1.0;1.0;1.0;30.0;1.0;1.0;1.0;400.0;0.0;126877.0;862.0;123257.0;2758.0;67684.0;58331.0;64573.0;61442.0;4242.0;2046.0;2196.0;93255.0;8656.0;7609.0;4235.0;8250.0;16580.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;3.0;1.0;41.0;47.0;48.0;60.0;9.0;30.0;1.0;100.0;9.0;91.0;77.0;24.0;106.0;14.0;73.0;6.0;0.0;0.0;422.0;68.0;29.0;5.0;8.0;10047.0;10066.0;1.0;10034.0;24.0;44.0;23.0;70.0;2.0;8.0;87.0;96.0;24.0;81.0;2.0;6.0;35.0;29.0;30.0;50.0;10.0;20.0;16.0;100.0;10.0;94.0;77.0;24.0;113.0;15.0;72.0;6.0;9.0;6.0;542.0;49.0;17.0;5.0;9.0;10044.0;10062.0;1.0;10032.0;15.0;49.0;4.0;70.0;14.0;8.0;90.0;95.0;24.0;84.0;11.0;8.0;17423980;13598;16202;15740;12910
2020-04-29;38802.0;4711.0;0.0;1.0;514.0;84;10;3.0;7.0;8.0;1.0;1.0;1.0;30.0;1.0;1.0;1.0;400.0;0.0;126877.0;862.0;123257.0;2758.0;67684.0;58331.0;64573.0;61442.0;4242.0;2046.0;2196.0;93255.0;8656.0;7609.0;4235.0;8250.0;16580.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;3.0;1.0;214.0;25.0;39.0;60.0;11.0;0.0;6.0;130.0;21.0;109.0;77.0;3.0;153.0;16.0;76.0;6.0;28.0;19.0;1114.0;62.0;37.0;10.0;3.0;10027.0;10049.0;13.0;9999.0;24.0;42.0;6.0;80.0;14.0;8.0;84.0;97.0;3.0;61.0;15.0;17.0;209.0;28.0;33.0;60.0;22.0;10.0;1.0;130.0;22.0;117.0;77.0;1.0;155.0;16.0;76.0;6.0;24.0;16.0;1000.0;64.0;25.0;5.0;4.0;10030.0;10049.0;12.0;10007.0;24.0;15.0;4.0;82.0;14.0;8.0;83.0;97.0;2.0;61.0;16.0;15.0;17423980;13598;16202;15740;12910
2020-04-30;39316.0;4795.0;0.0;1.0;475.0;84;10;3.0;7.0;8.0;1.0;1.0;1.0;30.0;1.0;1.0;1.0;400.0;0.0;126877.0;862.0;123257.0;2758.0;67684.0;58331.0;64573.0;61442.0;4242.0;2046.0;2196.0;93255.0;8656.0;7609.0;4235.0;8250.0;16580.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;3.0;1.0;207.0;60.0;66.0;100.0;9.0;40.0;4.0;220.0;20.0;112.0;84.0;24.0;160.0;16.0;75.0;6.0;72.0;49.0;1669.0;19.0;32.0;12.0;20.0;9978.0;9996.0;10.0;9962.0;17.0;65.0;23.0;83.0;19.0;7.0;72.0;88.0;3.0;41.0;16.0;25.0;199.0;44.0;48.0;70.0;8.0;30.0;4.0;140.0;20.0;115.0;83.0;20.0;161.0;17.0;82.0;24.0;71.0;48.0;1607.0;21.0;73.0;67.0;20.0;9985.0;10003.0;11.0;9967.0;17.0;67.0;20.0;83.0;18.0;7.0;70.0;90.0;6.0;40.0;15.0;24.0;17423980;13598;16202;15740;12910
2020-05-01;39791.0;4893.0;0.0;1.0;445.0;84;10;3.0;7.0;8.0;1.0;1.0;1.0;30.0;1.0;1.0;1.0;500.0;0.0;126877.0;862.0;123257.0;2758.0;67684.0;58331.0;64573.0;61442.0;4242.0;2046.0;2196.0;93255.0;8656.0;7609.0;4235.0;8250.0;16580.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;3.0;1.0;238.0;62.0;70.0;100.0;13.0;40.0;22.0;150.0;9.0;105.0;82.0;7.0;143.0;14.0;76.0;6.0;49.0;33.0;1327.0;21.0;57.0;23.0;7.0;9987.0;10023.0;24.0;9969.0;1.0;58.0;10.0;80.0;14.0;8.0;80.0;90.0;7.0;67.0;13.0;20.0;231.0;37.0;43.0;70.0;11.0;20.0;20.0;140.0;10.0;105.0;81.0;5.0;142.0;16.0;60.0;24.0;48.0;32.0;1240.0;18.0;29.0;15.0;9.0;9992.0;10028.0;24.0;9978.0;10.0;57.0;9.0;81.0;15.0;7.0;77.0;88.0;9.0;57.0;16.0;18.0;17423980;13598;16202;15740;12910
2020-05-02;40236.0;4987.0;0.0;1.0;335.0;84;10;3.0;7.0;8.0;1.0;1.0;1.0;30.0;1.0;1.0;1.0;500.0;0.0;126877.0;862.0;123257.0;2758.0;67684.0;58331.0;64573.0;61442.0;4242.0;2046.0;2196.0;93255.0;8656.0;7609.0;4235.0;8250.0;16580.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;3.0;1.0;276.0;53.0;56.0;80.0;9.0;20.0;22.0;120.0;8.0;105.0;73.0;22.0;135.0;13.0;52.0;24.0;78.0;52.0;1833.0;10.0;14.0;9.0;5.0;10089.0;10146.0;24.0;10024.0;1.0;57.0;24.0;79.0;13.0;6.0;79.0;91.0;24.0;69.0;12.0;27.0;272.0;31.0;34.0;50.0;10.0;20.0;6.0;110.0;5.0;103.0;51.0;24.0;139.0;16.0;24.0;24.0;63.0;42.0;1453.0;15.0;39.0;15.0;5.0;10091.0;10150.0;24.0;10028.0;1.0;15.0;24.0;81.0;13.0;6.0;77.0;97.0;24.0;62.0;13.0;21.0;17423980;13598;16202;15740;12910
2020-05-03;40571.0;5056.0;0.0;1.0;199.0;84;10;3.0;7.0;8.0;1.0;1.0;1.0;30.0;1.0;1.0;1.0;500.0;0.0;126877.0;862.0;123257.0;2758.0;67684.0;58331.0;64573.0;61442.0;4242.0;2046.0;2196.0;93255.0;8656.0;7609.0;4235.0;8250.0;16580.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;3.0;1.0;353.0;8.0;23.0;50.0;14.0;10.0;2.0;90.0;14.0;115.0;57.0;5.0;161.0;14.0;24.0;6.0;51.0;34.0;1681.0;15.0;6.0;3.0;13.0;10169.0;10178.0;22.0;10148.0;1.0;15.0;5.0;82.0;15.0;7.0;76.0;98.0;3.0;54.0;15.0;26.0;281.0;3.0;17.0;30.0;14.0;10.0;4.0;70.0;14.0;110.0;43.0;2.0;169.0;13.0;14.0;6.0;28.0;19.0;1429.0;30.0;7.0;3.0;20.0;10170.0;10177.0;8.0;10151.0;1.0;1.0;4.0;83.0;17.0;7.0;80.0;99.0;2.0;49.0;13.0;21.0;17423980;13598;16202;15740;12910
2020-05-04;40770.0;5082.0;0.0;1.0;317.0;84;10;3.0;7.0;8.0;1.0;1.0;1.0;30.0;1.0;1.0;1.0;500.0;0.0;126877.0;862.0;123257.0;2758.0;67684.0;58331.0;64573.0;61442.0;4242.0;2046.0;2196.0;93255.0;8656.0;7609.0;4235.0;8250.0;16580.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;3.0;1.0;42.0;47.0;49.0;60.0;7.0;30.0;2.0;100.0;15.0;108.0;61.0;24.0;149.0;13.0;34.0;24.0;113.0;75.0;2514.0;0.0;-1.0;-1.0;1.0;10203.0;10236.0;23.0;10172.0;3.0;63.0;2.0;82.0;15.0;3.0;70.0;90.0;2.0;55.0;11.0;38.0;29.0;37.0;38.0;50.0;8.0;10.0;1.0;100.0;18.0;108.0;55.0;24.0;152.0;14.0;37.0;24.0;112.0;74.0;2459.0;11.0;4.0;3.0;1.0;10200.0;10236.0;23.0;10170.0;3.0;50.0;2.0;83.0;19.0;3.0;71.0;95.0;1.0;52.0;14.0;37.0;17423980;13598;16202;15740;12910
2020-05-05;41087.0;5168.0;0.0;1.0;232.0;84;10;3.0;7.0;8.0;1.0;1.0;1.0;30.0;1.0;1.0;1.0;500.0;0.0;126877.0;862.0;123257.0;2758.0;67684.0;58331.0;64573.0;61442.0;4242.0;2046.0;2196.0;93255.0;8656.0;7609.0;4235.0;8250.0;16580.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;3.0;1.0;45.0;44.0;46.0;70.0;9.0;20.0;5.0;110.0;19.0;93.0;42.0;5.0;138.0;14.0;19.0;6.0;137.0;91.0;2505.0;0.0;0.0;0.0;1.0;10230.0;10251.0;23.0;10223.0;15.0;70.0;23.0;82.0;8.0;1.0;64.0;83.0;23.0;45.0;14.0;36.0;37.0;35.0;36.0;50.0;8.0;10.0;4.0;100.0;8.0;92.0;16.0;5.0;148.0;15.0;-17.0;6.0;140.0;93.0;2669.0;0.0;0.0;0.0;1.0;10227.0;10249.0;24.0;10217.0;15.0;60.0;4.0;83.0;19.0;1.0;62.0;92.0;4.0;38.0;15.0;38.0;17423980;13598;16202;15740;12910
2020-05-06;41319.0;5204.0;0.0;1.0;455.0;84;10;3.0;7.0;8.0;1.0;1.0;1.0;30.0;1.0;1.0;1.0;500.0;0.0;126877.0;862.0;123257.0;2758.0;67684.0;58331.0;64573.0;61442.0;4242.0;2046.0;2196.0;93255.0;8656.0;7609.0;4235.0;8250.0;16580.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;3.0;1.0;51.0;29.0;31.0;50.0;16.0;20.0;9.0;80.0;15.0;110.0;45.0;4.0;164.0;15.0;7.0;6.0;142.0;93.0;2665.0;0.0;0.0;0.0;1.0;10261.0;10267.0;21.0;10251.0;1.0;70.0;4.0;83.0;18.0;1.0;63.0;85.0;24.0;41.0;13.0;40.0;20.0;19.0;25.0;40.0;13.0;10.0;9.0;80.0;13.0;106.0;34.0;4.0;168.0;15.0;0.0;6.0;142.0;94.0;2682.0;0.0;0.0;0.0;1.0;10259.0;10266.0;23.0;10249.0;1.0;32.0;24.0;83.0;19.0;1.0;63.0;97.0;24.0;40.0;11.0;40.0;17423980;13598;16202;15740;12910
2020-05-07;41774.0;5288.0;0.0;1.0;319.0;84;10;3.0;7.0;8.0;1.0;1.0;1.0;30.0;1.0;1.0;1.0;500.0;0.0;126877.0;862.0;123257.0;2758.0;67684.0;58331.0;64573.0;61442.0;4242.0;2046.0;2196.0;93255.0;8656.0;7609.0;4235.0;8250.0;16580.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;3.0;1.0;28.0;6.0;14.0;40.0;16.0;0.0;5.0;70.0;15.0;124.0;40.0;4.0;195.0;14.0;2.0;6.0;141.0;92.0;2564.0;0.0;0.0;0.0;1.0;10234.0;10262.0;1.0;10205.0;24.0;59.0;24.0;79.0;8.0;4.0;66.0;95.0;4.0;39.0;17.0;40.0;42.0;8.0;14.0;40.0;18.0;0.0;5.0;60.0;17.0;120.0;17.0;5.0;207.0;17.0;-22.0;6.0;140.0;92.0;2589.0;0.0;0.0;0.0;1.0;10234.0;10262.0;1.0;10205.0;24.0;2.0;2.0;80.0;8.0;4.0;66.0;98.0;2.0;31.0;15.0;40.0;17423980;13598;16202;15740;12910
2020-05-08;42093;5359;0;1.0;289.0;84;10;3.0;7.0;9.0;1.0;1.0;1.0;30.0;1.0;1.0;1.0;500.0;0.0;126877.0;862.0;123257.0;2758.0;67684.0;58331.0;64573.0;61442.0;4242.0;2046.0;2196.0;93255.0;8656.0;7609.0;4235.0;8250.0;16580.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;3.0;1.0;32.0;7.0;18.0;40.0;15.0;0.0;1.0;70.0;16.0;154.0;74.0;3.0;224.0;14.0;27.0;6.0;117.0;76.0;2345.0;0.0;0.0;0.0;1.0;10182.0;10200.0;1.0;10163.0;24.0;50.0;3.0;81.0;17.0;6.0;62.0;97.0;4.0;37.0;11.0;39.0;38.0;9.0;14.0;30.0;16.0;0.0;1.0;60.0;16.0;145.0;45.0;5.0;229.0;13.0;14.0;6.0;108.0;71.0;2336.0;0.0;0.0;0.0;1.0;10181.0;10200.0;1.0;10163.0;24.0;20.0;3.0;79.0;15.0;6.0;62.0;98.0;1.0;35.0;9.0;38.0;Population;Children born;Deats total;Immigration;Emmigration
2020-05-09;42382;5422;0;1.0;245.0;84;10;3.0;7.0;9.0;1.0;1.0;1.0;30.0;1.0;1.0;1.0;500.0;0.0;126877.0;862.0;123257.0;2758.0;67684.0;58331.0;64573.0;61442.0;4242.0;2046.0;2196.0;93255.0;8656.0;7609.0;4235.0;8250.0;16580.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;3.0;1.0;51.0;35.0;36.0;60.0;18.0;0.0;4.0;100.0;18.0;176.0;96.0;5.0;234.0;14.0;47.0;6.0;133.0;87.0;2596.0;0.0;0.0;0.0;1.0;10126.0;10159.0;1.0;10083.0;24.0;24.0;4.0;81.0;9.0;3.0;60.0;98.0;5.0;38.0;13.0;45.0;49.0;28.0;30.0;50.0;10.0;10.0;1.0;100.0;12.0;171.0;60.0;5.0;247.0;15.0;29.0;6.0;139.0;91.0;2636.0;0.0;0.0;0.0;1.0;10123.0;10158.0;1.0;10081.0;24.0;1.0;4.0;82.0;11.0;4.0;56.0;98.0;4.0;26.0;14.0;45.0;1740853;14015;14120;22081;15743
2020-05-10;42627;5440;0;1.0;161.0;76;10;3.0;7.0;9.0;1.0;1.0;1.0;30.0;1.0;1.0;1.0;500.0;0.0;126877.0;862.0;123257.0;2758.0;67684.0;58331.0;64573.0;61442.0;4242.0;2046.0;2196.0;93255.0;8656.0;7609.0;4235.0;8250.0;16580.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;3.0;1.0;24.0;61.0;62.0;110.0;17.0;10.0;6.0;190.0;18.0;128.0;72.0;24.0;207.0;11.0;61.0;6.0;36.0;23.0;1615.0;0.0;-1.0;-1.0;1.0;10088.0;10141.0;24.0;10059.0;10.0;61.0;8.0;81.0;13.0;7.0;70.0;89.0;5.0;54.0;23.0;25.0;19.0;46.0;48.0;90.0;16.0;10.0;2.0;160.0;16.0;129.0;77.0;22.0;225.0;11.0;51.0;6.0;44.0;29.0;1755.0;0.0;-1.0;-1.0;1.0;10083.0;10133.0;23.0;10055.0;11.0;58.0;4.0;80.0;14.0;7.0;68.0;93.0;4.0;40.0;11.0;28.0;1740853;14015;14120;22081;15743
2020-05-11;42788;5456;0;1.0;196.0;76;7;10.0;7.0;9.0;0.0;1.0;1.0;30.0;1.0;1.0;1.0;500.0;0.0;126877.0;862.0;123257.0;2758.0;67684.0;58331.0;64573.0;61442.0;4242.0;2046.0;2196.0;93255.0;8656.0;7609.0;4235.0;8250.0;16580.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;10.0;1.0;15.0;74.0;75.0;100.0;8.0;30.0;23.0;170.0;13.0;84.0;38.0;24.0;122.0;14.0;19.0;24.0;106.0;68.0;2323.0;0.0;-1.0;-1.0;1.0;10167.0;10207.0;22.0;10138.0;1.0;74.0;8.0;83.0;18.0;4.0;53.0;78.0;23.0;42.0;9.0;33.0;15.0;62.0;63.0;90.0;12.0;20.0;22.0;170.0;13.0;84.0;37.0;24.0;122.0;13.0;17.0;24.0;112.0;72.0;2215.0;5.0;6.0;6.0;21.0;10160.0;10204.0;22.0;10131.0;1.0;70.0;23.0;83.0;19.0;5.0;53.0;87.0;24.0;33.0;16.0;31.0;1740853;14015;14120;22081;15743
2020-05-12;42984;5510;0;1.0;227.0;76;7;10.0;7.0;9.0;0.0;1.0;1.0;30.0;1.0;1.0;1.0;500.0;0.0;126877.0;862.0;123257.0;2758.0;67684.0;58331.0;64573.0;61442.0;4242.0;2046.0;2196.0;93255.0;8656.0;7609.0;4235.0;8250.0;16580.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;10.0;1.0;273.0;34.0;39.0;60.0;10.0;10.0;3.0;90.0;10.0;78.0;19.0;4.0;130.0;14.0;-7.0;6.0;80.0;52.0;1955.0;3.0;2.0;2.0;8.0;10184.0;10208.0;6.0;10148.0;24.0;70.0;3.0;83.0;18.0;4.0;67.0;83.0;3.0;47.0;15.0;27.0;289.0;23.0;25.0;40.0;11.0;10.0;1.0;80.0;11.0;77.0;7.0;3.0;128.0;13.0;-22.0;6.0;80.0;52.0;2013.0;0.0;0.0;0.0;1.0;10184.0;10209.0;6.0;10151.0;24.0;35.0;2.0;83.0;14.0;4.0;65.0;97.0;2.0;38.0;17.0;28.0;1740853;14015;14120;22081;15743
